"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)"
,,,,,,191.59999999999999,2.73626708984375,
,,,,,,191.69999999999999,2.7183761596679688,
,,,,,,191.80000000000001,2.7132720947265625,
,,,,,,191.90000000000001,2.7004928588867188,
,,,,,,192,2.6800537109375,
,,,,,,192.09999999999999,2.6800537109375,
,,,,,,192.19999999999999,2.6774978637695312,
,,,,,,192.30000000000001,2.6596145629882812,
,,,,,,192.40000000000001,2.644287109375,
,,,,,,192.5,2.6417312622070312,
,,,,,,192.59999999999999,2.6468353271484375,
,,,,,,192.69999999999999,2.6545028686523438,
,,,,,,192.80000000000001,2.6596145629882812,
,,,,,,192.90000000000001,2.66217041015625,
,,,,,,193,2.6774978637695312,
,,,,,,193.09999999999999,2.7183761596679688,
,,,,,,193.19999999999999,2.7848052978515625,
,,,,,,193.30000000000001,2.8665695190429688,
,,,,,,193.40000000000001,2.9585494995117188,
,,,,,,193.5,3.03009033203125,
,,,,,,193.59999999999999,3.0505294799804688,
,,,,,,193.69999999999999,3.0556411743164062,
,,,,,,193.80000000000001,3.0914077758789062,
,,,,,,193.90000000000001,3.1782760620117188,
,,,,,,194,3.28814697265625,
,,,,,,194.09999999999999,3.39801025390625,
,,,,,,194.19999999999999,3.4848785400390625,
,,,,,,194.30000000000001,3.5053176879882812,
,,,,,,194.40000000000001,3.4184494018554688,
,,,,,,194.5,3.3188018798828125,
,,,,,,194.59999999999999,3.2753677368164062,
,,,,,,194.69999999999999,3.2523727416992188,
,,,,,,194.80000000000001,3.23193359375,
,,,,,,194.90000000000001,3.2012710571289062,
,,,,,,195,3.150177001953125,
,,,,,,195.09999999999999,3.093963623046875,
,,,,,,195.19999999999999,3.0224227905273438,
,,,,,,195.30000000000001,2.945770263671875,
,,,,,,195.40000000000001,2.8946762084960938,
,,,,,,195.5,2.8691253662109375,
,,,,,,195.59999999999999,2.8614578247070312,
,,,,,,195.69999999999999,2.8691253662109375,
,,,,,,195.80000000000001,2.8716812133789062,
,,,,,,195.90000000000001,2.853790283203125,
,,,,,,196,2.8231353759765625,
,,,,,,196.09999999999999,2.7975845336914062,
,,,,,,196.19999999999999,2.782257080078125,
,,,,,,196.30000000000001,2.7694778442382812,
,,,,,,196.40000000000001,2.743927001953125,
,,,,,,196.5,2.7056045532226562,
,,,,,,196.59999999999999,2.6800537109375,
,,,,,,196.69999999999999,2.6723861694335938,
,,,,,,196.80000000000001,2.669830322265625,
,,,,,,196.90000000000001,2.6596145629882812,
,,,,,,197,2.6493911743164062,
,,,,,,197.09999999999999,2.6596145629882812,
,,,,,,197.19999999999999,2.6647262573242188,
,,,,,,197.30000000000001,2.644287109375,
,,,,,,197.40000000000001,2.6110687255859375,
,,,,,,197.5,2.58807373046875,
,,,,,,197.59999999999999,2.5829620361328125,
,,,,,,197.69999999999999,2.5753021240234375,
,,,,,,197.80000000000001,2.5497512817382812,
,,,,,,197.90000000000001,2.5190887451171875,
,,,,,,198,2.4935379028320312,
,,,,,,198.09999999999999,2.4654312133789062,
,,,,,,198.19999999999999,2.450103759765625,
,,,,,,198.30000000000001,2.4449920654296875,
,,,,,,198.40000000000001,2.43988037109375,
,,,,,,198.5,2.4424362182617188,
,,,,,,198.59999999999999,2.4552154541015625,
,,,,,,198.69999999999999,2.4603271484375,
,,,,,,198.80000000000001,2.450103759765625,
,,,,,,198.90000000000001,2.4373321533203125,
,,,,,,199,2.4347763061523438,
,,,,,,199.09999999999999,2.432220458984375,
,,,,,,199.19999999999999,2.43988037109375,
,,,,,,199.30000000000001,2.4552154541015625,
,,,,,,199.40000000000001,2.4603271484375,
,,,,,,199.5,2.4654312133789062,
,,,,,,199.59999999999999,2.49609375,
,,,,,,199.69999999999999,2.5753021240234375,
,,,,,,199.80000000000001,2.6851654052734375,
,,,,,,199.90000000000001,2.800140380859375,
,,,,,,200,2.9329986572265625,9.9009895324707031
,,,,,,200.09999999999999,3.0607452392578125,
,,,,,,200.19999999999999,3.1655044555664062,
,,,,,,200.30000000000001,3.2651519775390625,
,,,,,,200.40000000000001,3.3852310180664062,
,,,,,,200.5,3.50787353515625,
,,,,,,200.59999999999999,3.61773681640625,
,,,,,,200.69999999999999,3.7071609497070312,
,,,,,,200.80000000000001,3.7327117919921875,
,,,,,,200.90000000000001,3.6816177368164062,
,,,,,,201,3.5947418212890625,
,,,,,,201.09999999999999,3.50787353515625,
,,,,,,201.19999999999999,3.4286651611328125,
,,,,,,201.30000000000001,3.3469085693359375,
,,,,,,201.40000000000001,3.260040283203125,
,,,,,,201.5,3.1808319091796875,
,,,,,,201.59999999999999,3.0965194702148438,
,,,,,,201.69999999999999,2.9994277954101562,
,,,,,,201.80000000000001,2.910003662109375,
,,,,,,201.90000000000001,2.8435745239257812,
,,,,,,202,2.782257080078125,
,,,,,,202.09999999999999,2.7183761596679688,
,,,,,,202.19999999999999,2.669830322265625,
,,,,,,202.30000000000001,2.6289520263671875,
,,,,,,202.40000000000001,2.58807373046875,
,,,,,,202.5,2.5625228881835938,
,,,,,,202.59999999999999,2.5369720458984375,
,,,,,,202.69999999999999,2.5088653564453125,
,,,,,,202.80000000000001,2.4909820556640625,
,,,,,,202.90000000000001,2.4807662963867188,
,,,,,,203,2.47821044921875,
,,,,,,203.09999999999999,2.4807662963867188,
,,,,,,203.19999999999999,2.485870361328125,
,,,,,,203.30000000000001,2.4935379028320312,
,,,,,,203.40000000000001,2.49609375,
,,,,,,203.5,2.4935379028320312,
,,,,,,203.59999999999999,2.485870361328125,
,,,,,,203.69999999999999,2.4705429077148438,
,,,,,,203.80000000000001,2.4552154541015625,
,,,,,,203.90000000000001,2.450103759765625,
,,,,,,204,2.4552154541015625,
,,,,,,204.09999999999999,2.450103759765625,
,,,,,,204.19999999999999,2.4373321533203125,
,,,,,,204.30000000000001,2.4475479125976562,
,,,,,,204.40000000000001,2.467987060546875,
,,,,,,204.5,2.4833221435546875,
,,,,,,204.59999999999999,2.4807662963867188,
,,,,,,204.69999999999999,2.4628753662109375,
,,,,,,204.80000000000001,2.4552154541015625,
,,,,,,204.90000000000001,2.4526596069335938,
,,,,,,205,2.4705429077148438,
,,,,,,205.09999999999999,2.5037612915039062,
,,,,,,205.19999999999999,2.5753021240234375,
,,,,,,205.30000000000001,2.6953811645507812,
,,,,,,205.40000000000001,2.8231353759765625,
,,,,,,205.5,2.9381103515625,
,,,,,,205.59999999999999,3.0454177856445312,
,,,,,,205.69999999999999,3.1450653076171875,
,,,,,,205.80000000000001,3.2549285888671875,
,,,,,,205.90000000000001,3.369903564453125,
,,,,,,206,3.5232009887695312,
,,,,,,206.09999999999999,3.7276077270507812,
,,,,,,206.19999999999999,3.8732376098632812,
,,,,,,206.30000000000001,3.9064559936523438,
,,,,,,206.40000000000001,3.8630218505859375,
,,,,,,206.5,3.7761459350585938,
,,,,,,206.59999999999999,3.6816177368164062,
,,,,,,206.69999999999999,3.599853515625,
,,,,,,206.80000000000001,3.5436477661132812,
,,,,,,206.90000000000001,3.4976577758789062,
,,,,,,207,3.4465560913085938,
,,,,,,207.09999999999999,3.405670166015625,
,,,,,,207.19999999999999,3.3469085693359375,
,,,,,,207.30000000000001,3.2651519775390625,
,,,,,,207.40000000000001,3.1884994506835938,
,,,,,,207.5,3.1271820068359375,
,,,,,,207.59999999999999,3.0862960815429688,
,,,,,,207.69999999999999,3.0505294799804688,
,,,,,,207.80000000000001,3.0045394897460938,
,,,,,,207.90000000000001,2.9534378051757812,
,,,,,,208,2.8946762084960938,
,,,,,,208.09999999999999,2.853790283203125,
,,,,,,208.19999999999999,2.8256912231445312,
,,,,,,208.30000000000001,2.7950286865234375,
,,,,,,208.40000000000001,2.7592620849609375,
,,,,,,208.5,2.7285995483398438,
,,,,,,208.59999999999999,2.7030487060546875,
,,,,,,208.69999999999999,2.6826095581054688,
,,,,,,208.80000000000001,2.6647262573242188,
,,,,,,208.90000000000001,2.6417312622070312,
,,,,,,209,2.6136245727539062,
,,,,,,209.09999999999999,2.58807373046875,
,,,,,,209.19999999999999,2.5701904296875,
,,,,,,209.30000000000001,2.5497512817382812,
,,,,,,209.40000000000001,2.5267562866210938,
,,,,,,209.5,2.5165328979492188,
,,,,,,209.59999999999999,2.5088653564453125,
,,,,,,209.69999999999999,2.5216445922851562,
,,,,,,209.80000000000001,2.5395278930664062,
,,,,,,209.90000000000001,2.5395278930664062,
,,,,,,210,2.5471954345703125,10.169490814208984
,,,,,,210.09999999999999,2.5676345825195312,
,,,,,,210.19999999999999,2.5829620361328125,
,,,,,,210.30000000000001,2.5701904296875,
,,,,,,210.40000000000001,2.542083740234375,
,,,,,,210.5,2.5344161987304688,
,,,,,,210.59999999999999,2.5855178833007812,
,,,,,,210.69999999999999,2.6953811645507812,
,,,,,,210.80000000000001,2.8154678344726562,
,,,,,,210.90000000000001,2.9227752685546875,
,,,,,,211,3.037750244140625,
,,,,,,211.09999999999999,3.1731719970703125,
,,,,,,211.19999999999999,3.380126953125,
,,,,,,211.30000000000001,3.6381759643554688,
,,,,,,211.40000000000001,3.8144760131835938,
,,,,,,211.5,3.8911209106445312,
,,,,,,211.59999999999999,3.9626617431640625,
,,,,,,211.69999999999999,4.031646728515625,
,,,,,,211.80000000000001,4.0546417236328125,
,,,,,,211.90000000000001,4.0290908813476562,
,,,,,,212,3.9754409790039062,
,,,,,,212.09999999999999,3.9141159057617188,
,,,,,,212.19999999999999,3.8246917724609375,
,,,,,,212.30000000000001,3.7148284912109375,
,,,,,,212.40000000000001,3.6228485107421875,
,,,,,,212.5,3.5334243774414062,
,,,,,,212.59999999999999,3.43377685546875,
,,,,,,212.69999999999999,3.32391357421875,
,,,,,,212.80000000000001,3.2268218994140625,
,,,,,,212.90000000000001,3.1578369140625,
,,,,,,213,3.111846923828125,
,,,,,,213.09999999999999,3.06585693359375,
,,,,,,213.19999999999999,3.0173110961914062,
,,,,,,213.30000000000001,2.9789886474609375,
,,,,,,213.40000000000001,2.9508819580078125,
,,,,,,213.5,2.927886962890625,
,,,,,,213.59999999999999,2.9048919677734375,
,,,,,,213.69999999999999,2.8767852783203125,
,,,,,,213.80000000000001,2.8231353759765625,
,,,,,,213.90000000000001,2.7592620849609375,
,,,,,,214,2.690277099609375,
,,,,,,214.09999999999999,2.62384033203125,
,,,,,,214.19999999999999,2.598297119140625,
,,,,,,214.30000000000001,2.598297119140625,
,,,,,,214.40000000000001,2.6008453369140625,
,,,,,,214.5,2.58807373046875,
,,,,,,214.59999999999999,2.5701904296875,
,,,,,,214.69999999999999,2.5650787353515625,
,,,,,,214.80000000000001,2.5701904296875,
,,,,,,214.90000000000001,2.559967041015625,
,,,,,,215,2.5369720458984375,
,,,,,,215.09999999999999,2.5293121337890625,
,,,,,,215.19999999999999,2.524200439453125,
,,,,,,215.30000000000001,2.5267562866210938,
,,,,,,215.40000000000001,2.5318603515625,
,,,,,,215.5,2.5344161987304688,
,,,,,,215.59999999999999,2.5395278930664062,
,,,,,,215.69999999999999,2.55230712890625,
,,,,,,215.80000000000001,2.5676345825195312,
,,,,,,215.90000000000001,2.5804061889648438,
,,,,,,216,2.6034011840820312,
,,,,,,216.09999999999999,2.651947021484375,
,,,,,,216.19999999999999,2.7337112426757812,
,,,,,,216.30000000000001,2.8410186767578125,
,,,,,,216.40000000000001,2.95599365234375,
,,,,,,216.5,3.058197021484375,
,,,,,,216.59999999999999,3.1246261596679688,
,,,,,,216.69999999999999,3.1782760620117188,
,,,,,,216.80000000000001,3.2268218994140625,
,,,,,,216.90000000000001,3.2523727416992188,
,,,,,,217,3.2396011352539062,
,,,,,,217.09999999999999,3.1884994506835938,
,,,,,,217.19999999999999,3.1322860717773438,
,,,,,,217.30000000000001,3.0786361694335938,
,,,,,,217.40000000000001,3.037750244140625,
,,,,,,217.5,3.001983642578125,
,,,,,,217.59999999999999,2.9789886474609375,
,,,,,,217.69999999999999,2.9611053466796875,
,,,,,,217.80000000000001,2.9227752685546875,
,,,,,,217.90000000000001,2.874237060546875,
,,,,,,218,2.8307952880859375,
,,,,,,218.09999999999999,2.800140380859375,
,,,,,,218.19999999999999,2.7797012329101562,
,,,,,,218.30000000000001,2.7567062377929688,
,,,,,,218.40000000000001,2.7132720947265625,
,,,,,,218.5,2.6647262573242188,
,,,,,,218.59999999999999,2.6212921142578125,
,,,,,,218.69999999999999,2.5804061889648438,
,,,,,,218.80000000000001,2.5344161987304688,
,,,,,,218.90000000000001,2.4935379028320312,
,,,,,,219,2.4705429077148438,
,,,,,,219.09999999999999,2.4577713012695312,
,,,,,,219.19999999999999,2.4526596069335938,
,,,,,,219.30000000000001,2.4475479125976562,
,,,,,,219.40000000000001,2.450103759765625,
,,,,,,219.5,2.467987060546875,
,,,,,,219.59999999999999,2.4935379028320312,
,,,,,,219.69999999999999,2.4884262084960938,
,,,,,,219.80000000000001,2.4526596069335938,
,,,,,,219.90000000000001,2.4271087646484375,
,,,,,,220,2.4271087646484375,10.591350555419922
,,,,,,220.09999999999999,2.4373321533203125,
,,,,,,220.19999999999999,2.450103759765625,
,,,,,,220.30000000000001,2.4603271484375,
,,,,,,220.40000000000001,2.4577713012695312,
,,,,,,220.5,2.450103759765625,
,,,,,,220.59999999999999,2.4552154541015625,
,,,,,,220.69999999999999,2.4756546020507812,
,,,,,,220.80000000000001,2.4756546020507812,
,,,,,,220.90000000000001,2.4552154541015625,
,,,,,,221,2.450103759765625,
,,,,,,221.09999999999999,2.4577713012695312,
,,,,,,221.19999999999999,2.47821044921875,
,,,,,,221.30000000000001,2.51397705078125,
,,,,,,221.40000000000001,2.5753021240234375,
,,,,,,221.5,2.669830322265625,
,,,,,,221.59999999999999,2.7771453857421875,
,,,,,,221.69999999999999,2.8716812133789062,
,,,,,,221.80000000000001,2.9534378051757812,
,,,,,,221.90000000000001,3.0556411743164062,
,,,,,,222,3.17572021484375,
,,,,,,222.09999999999999,3.3034744262695312,
,,,,,,222.19999999999999,3.4874343872070312,
,,,,,,222.30000000000001,3.6432876586914062,
,,,,,,222.40000000000001,3.6739501953125,
,,,,,,222.5,3.6305160522460938,
,,,,,,222.59999999999999,3.5666427612304688,
,,,,,,222.69999999999999,3.5027618408203125,
,,,,,,222.80000000000001,3.4235610961914062,
,,,,,,222.90000000000001,3.3392410278320312,
,,,,,,223,3.2625961303710938,
,,,,,,223.09999999999999,3.1808319091796875,
,,,,,,223.19999999999999,3.0990753173828125,
,,,,,,223.30000000000001,3.0326461791992188,
,,,,,,223.40000000000001,2.9764328002929688,
,,,,,,223.5,2.9432220458984375,
,,,,,,223.59999999999999,2.9176712036132812,
,,,,,,223.69999999999999,2.8895645141601562,
,,,,,,223.80000000000001,2.8691253662109375,
,,,,,,223.90000000000001,2.853790283203125,
,,,,,,224,2.835906982421875,
,,,,,,224.09999999999999,2.8129119873046875,
,,,,,,224.19999999999999,2.7950286865234375,
,,,,,,224.30000000000001,2.7950286865234375,
,,,,,,224.40000000000001,2.8052520751953125,
,,,,,,224.5,2.8256912231445312,
,,,,,,224.59999999999999,2.8410186767578125,
,,,,,,224.69999999999999,2.818023681640625,
,,,,,,224.80000000000001,2.77203369140625,
,,,,,,224.90000000000001,2.73626708984375,
,,,,,,225,2.708160400390625,
,,,,,,225.09999999999999,2.6826095581054688,
,,,,,,225.19999999999999,2.6545028686523438,
,,,,,,225.30000000000001,2.6289520263671875,
,,,,,,225.40000000000001,2.6212921142578125,
,,,,,,225.5,2.6085128784179688,
,,,,,,225.59999999999999,2.5855178833007812,
,,,,,,225.69999999999999,2.5676345825195312,
,,,,,,225.80000000000001,2.5625228881835938,
,,,,,,225.90000000000001,2.5548553466796875,
,,,,,,226,2.5574111938476562,
,,,,,,226.09999999999999,2.55230712890625,
,,,,,,226.19999999999999,2.506317138671875,
,,,,,,226.30000000000001,2.4833221435546875,
,,,,,,226.40000000000001,2.4986495971679688,
,,,,,,226.5,2.5114212036132812,
,,,,,,226.59999999999999,2.5190887451171875,
,,,,,,226.69999999999999,2.5344161987304688,
,,,,,,226.80000000000001,2.5446395874023438,
,,,,,,226.90000000000001,2.55230712890625,
,,,,,,227,2.5548553466796875,
,,,,,,227.09999999999999,2.5548553466796875,
,,,,,,227.19999999999999,2.5650787353515625,
,,,,,,227.30000000000001,2.598297119140625,
,,,,,,227.40000000000001,2.6672821044921875,
,,,,,,227.5,2.77203369140625,
,,,,,,227.59999999999999,2.8946762084960938,
,,,,,,227.69999999999999,3.0096511840820312,
,,,,,,227.80000000000001,3.1067352294921875,
,,,,,,227.90000000000001,3.203826904296875,
,,,,,,228,3.3111419677734375,
,,,,,,228.09999999999999,3.4491119384765625,
,,,,,,228.19999999999999,3.5972976684570312,
,,,,,,228.30000000000001,3.6969451904296875,
,,,,,,228.40000000000001,3.719940185546875,
,,,,,,228.5,3.6662826538085938,
,,,,,,228.59999999999999,3.5691909790039062,
,,,,,,228.69999999999999,3.4874343872070312,
,,,,,,228.80000000000001,3.4184494018554688,
,,,,,,228.90000000000001,3.3494644165039062,
,,,,,,229,3.2906951904296875,
,,,,,,229.09999999999999,3.24981689453125,
,,,,,,229.19999999999999,3.2063827514648438,
,,,,,,229.30000000000001,3.1450653076171875,
,,,,,,229.40000000000001,3.0811920166015625,
,,,,,,229.5,3.0352020263671875,
,,,,,,229.59999999999999,2.9943161010742188,
,,,,,,229.69999999999999,2.966217041015625,
,,,,,,229.80000000000001,2.945770263671875,
,,,,,,229.90000000000001,2.9355545043945312,
,,,,,,230,2.9381103515625,10.8616943359375
,,,,,,230.09999999999999,2.9304428100585938,
,,,,,,230.19999999999999,2.910003662109375,
,,,,,,230.30000000000001,2.88189697265625,
,,,,,,230.40000000000001,2.864013671875,
,,,,,,230.5,2.8563461303710938,
,,,,,,230.59999999999999,2.8512420654296875,
,,,,,,230.69999999999999,2.8512420654296875,
,,,,,,230.80000000000001,2.8589019775390625,
,,,,,,230.90000000000001,2.8691253662109375,
,,,,,,231,2.8589019775390625,
,,,,,,231.09999999999999,2.8333511352539062,
,,,,,,231.19999999999999,2.8205795288085938,
,,,,,,231.30000000000001,2.800140380859375,
,,,,,,231.40000000000001,2.7745895385742188,
,,,,,,231.5,2.73626708984375,
,,,,,,231.59999999999999,2.69793701171875,
,,,,,,231.69999999999999,2.6723861694335938,
,,,,,,231.80000000000001,2.6596145629882812,
,,,,,,231.90000000000001,2.6647262573242188,
,,,,,,232,2.6545028686523438,
,,,,,,232.09999999999999,2.6187362670898438,
,,,,,,232.19999999999999,2.58807373046875,
,,,,,,232.30000000000001,2.577850341796875,
,,,,,,232.40000000000001,2.5676345825195312,
,,,,,,232.5,2.5625228881835938,
,,,,,,232.59999999999999,2.5701904296875,
,,,,,,232.69999999999999,2.5727462768554688,
,,,,,,232.80000000000001,2.5753021240234375,
,,,,,,232.90000000000001,2.5804061889648438,
,,,,,,233,2.5804061889648438,
,,,,,,233.09999999999999,2.5625228881835938,
,,,,,,233.19999999999999,2.5446395874023438,
,,,,,,233.30000000000001,2.55230712890625,
,,,,,,233.40000000000001,2.5625228881835938,
,,,,,,233.5,2.5727462768554688,
,,,,,,233.59999999999999,2.5753021240234375,
,,,,,,233.69999999999999,2.5829620361328125,
,,,,,,233.80000000000001,2.5931854248046875,
,,,,,,233.90000000000001,2.6008453369140625,
,,,,,,234,2.6034011840820312,
,,,,,,234.09999999999999,2.5855178833007812,
,,,,,,234.19999999999999,2.559967041015625,
,,,,,,234.30000000000001,2.5471954345703125,
,,,,,,234.40000000000001,2.5471954345703125,
,,,,,,234.5,2.559967041015625,
,,,,,,234.59999999999999,2.5676345825195312,
,,,,,,234.69999999999999,2.559967041015625,
,,,,,,234.80000000000001,2.5574111938476562,
,,,,,,234.90000000000001,2.5574111938476562,
,,,,,,235,2.5574111938476562,
,,,,,,235.09999999999999,2.5574111938476562,
,,,,,,235.19999999999999,2.5446395874023438,
,,,,,,235.30000000000001,2.5293121337890625,
,,,,,,235.40000000000001,2.5293121337890625,
,,,,,,235.5,2.542083740234375,
,,,,,,235.59999999999999,2.5497512817382812,
,,,,,,235.69999999999999,2.55230712890625,
,,,,,,235.80000000000001,2.5574111938476562,
,,,,,,235.90000000000001,2.5701904296875,
,,,,,,236,2.5855178833007812,
,,,,,,236.09999999999999,2.5906295776367188,
,,,,,,236.19999999999999,2.58807373046875,
,,,,,,236.30000000000001,2.6110687255859375,
,,,,,,236.40000000000001,2.6928253173828125,
,,,,,,236.5,2.8282470703125,
,,,,,,236.59999999999999,2.95599365234375,
,,,,,,236.69999999999999,3.0607452392578125,
,,,,,,236.80000000000001,3.1655044555664062,
,,,,,,236.90000000000001,3.2830352783203125,
,,,,,,237,3.4286651611328125,
,,,,,,237.09999999999999,3.599853515625,
,,,,,,237.19999999999999,3.8093643188476562,
,,,,,,237.30000000000001,3.9984359741210938,
,,,,,,237.40000000000001,4.1082992553710938,
,,,,,,237.5,4.1875076293945312,
,,,,,,237.59999999999999,4.2283859252929688,
,,,,,,237.69999999999999,4.1747283935546875,
,,,,,,237.80000000000001,4.0648651123046875,
,,,,,,237.90000000000001,3.9626617431640625,
,,,,,,238,3.8553543090820312,
,,,,,,238.09999999999999,3.7403793334960938,
,,,,,,238.19999999999999,3.6356277465820312,
,,,,,,238.30000000000001,3.5513076782226562,
,,,,,,238.40000000000001,3.4823226928710938,
,,,,,,238.5,3.4235610961914062,
,,,,,,238.59999999999999,3.3852310180664062,
,,,,,,238.69999999999999,3.35968017578125,
,,,,,,238.80000000000001,3.334136962890625,
,,,,,,238.90000000000001,3.2830352783203125,
,,,,,,239,3.2191619873046875,
,,,,,,239.09999999999999,3.1578369140625,
,,,,,,239.19999999999999,3.0990753173828125,
,,,,,,239.30000000000001,3.0530853271484375,
,,,,,,239.40000000000001,3.0224227905273438,
,,,,,,239.5,2.9943161010742188,
,,,,,,239.59999999999999,2.973876953125,
,,,,,,239.69999999999999,2.9611053466796875,
,,,,,,239.80000000000001,2.9355545043945312,
,,,,,,239.90000000000001,2.9074478149414062,
,,,,,,240,2.8870086669921875,6.9821567535400391
,,,,,,240.09999999999999,2.8589019775390625,
,,,,,,240.19999999999999,2.8231353759765625,
,,,,,,240.30000000000001,2.7771453857421875,
,,,,,,240.40000000000001,2.7337112426757812,
,,,,,,240.5,2.7004928588867188,
,,,,,,240.59999999999999,2.6826095581054688,
,,,,,,240.69999999999999,2.6647262573242188,
,,,,,,240.80000000000001,2.6417312622070312,
,,,,,,240.90000000000001,2.6263961791992188,
,,,,,,241,2.616180419921875,
,,,,,,241.09999999999999,2.6136245727539062,
,,,,,,241.19999999999999,2.6212921142578125,
,,,,,,241.30000000000001,2.6315078735351562,
,,,,,,241.40000000000001,2.634063720703125,
,,,,,,241.5,2.6263961791992188,
,,,,,,241.59999999999999,2.6417312622070312,
,,,,,,241.69999999999999,2.6468353271484375,
,,,,,,241.80000000000001,2.6263961791992188,
,,,,,,241.90000000000001,2.6085128784179688,
,,,,,,242,2.6034011840820312,
,,,,,,242.09999999999999,2.60595703125,
,,,,,,242.19999999999999,2.6110687255859375,
,,,,,,242.30000000000001,2.616180419921875,
,,,,,,242.40000000000001,2.6187362670898438,
,,,,,,242.5,2.6212921142578125,
,,,,,,242.59999999999999,2.6391754150390625,
,,,,,,242.69999999999999,2.634063720703125,
,,,,,,242.80000000000001,2.5804061889648438,
,,,,,,242.90000000000001,2.5369720458984375,
,,,,,,243,2.5293121337890625,
,,,,,,243.09999999999999,2.5344161987304688,
,,,,,,243.19999999999999,2.5471954345703125,
,,,,,,243.30000000000001,2.5625228881835938,
,,,,,,243.40000000000001,2.5650787353515625,
,,,,,,243.5,2.5650787353515625,
,,,,,,243.59999999999999,2.5753021240234375,
,,,,,,243.69999999999999,2.5676345825195312,
,,,,,,243.80000000000001,2.5446395874023438,
,,,,,,243.90000000000001,2.5267562866210938,
,,,,,,244,2.5216445922851562,
,,,,,,244.09999999999999,2.524200439453125,
,,,,,,244.19999999999999,2.5267562866210938,
,,,,,,244.30000000000001,2.5165328979492188,
,,,,,,244.40000000000001,2.5088653564453125,
,,,,,,244.5,2.5216445922851562,
,,,,,,244.59999999999999,2.5395278930664062,
,,,,,,244.69999999999999,2.5497512817382812,
,,,,,,244.80000000000001,2.5855178833007812,
,,,,,,244.90000000000001,2.669830322265625,
,,,,,,245,2.7797012329101562,
,,,,,,245.09999999999999,2.892120361328125,
,,,,,,245.19999999999999,3.0070953369140625,
,,,,,,245.30000000000001,3.1271820068359375,
,,,,,,245.40000000000001,3.2753677368164062,
,,,,,,245.5,3.4465560913085938,
,,,,,,245.59999999999999,3.5845260620117188,
,,,,,,245.69999999999999,3.6509552001953125,
,,,,,,245.80000000000001,3.702056884765625,
,,,,,,245.90000000000001,3.7735977172851562,
,,,,,,246,3.8042526245117188,
,,,,,,246.09999999999999,3.7735977172851562,
,,,,,,246.19999999999999,3.7046127319335938,
,,,,,,246.30000000000001,3.627960205078125,
,,,,,,246.40000000000001,3.5691909790039062,
,,,,,,246.5,3.4976577758789062,
,,,,,,246.59999999999999,3.3928985595703125,
,,,,,,246.69999999999999,3.28814697265625,
,,,,,,246.80000000000001,3.1987152099609375,
,,,,,,246.90000000000001,3.1322860717773438,
,,,,,,247,3.0914077758789062,
,,,,,,247.09999999999999,3.058197021484375,
,,,,,,247.19999999999999,3.0403060913085938,
,,,,,,247.30000000000001,3.0403060913085938,
,,,,,,247.40000000000001,3.0275344848632812,
,,,,,,247.5,3.0096511840820312,
,,,,,,247.59999999999999,2.9994277954101562,
,,,,,,247.69999999999999,2.9866561889648438,
,,,,,,247.80000000000001,2.9636611938476562,
,,,,,,247.90000000000001,2.9406661987304688,
,,,,,,248,2.9227752685546875,
,,,,,,248.09999999999999,2.8946762084960938,
,,,,,,248.19999999999999,2.8563461303710938,
,,,,,,248.30000000000001,2.818023681640625,
,,,,,,248.40000000000001,2.7669219970703125,
,,,,,,248.5,2.708160400390625,
,,,,,,248.59999999999999,2.6570587158203125,
,,,,,,248.69999999999999,2.6136245727539062,
,,,,,,248.80000000000001,2.5855178833007812,
,,,,,,248.90000000000001,2.5676345825195312,
,,,,,,249,2.55230712890625,
,,,,,,249.09999999999999,2.5395278930664062,
,,,,,,249.19999999999999,2.5395278930664062,
,,,,,,249.30000000000001,2.5369720458984375,
,,,,,,249.40000000000001,2.5190887451171875,
,,,,,,249.5,2.5114212036132812,
,,,,,,249.59999999999999,2.51397705078125,
,,,,,,249.69999999999999,2.5190887451171875,
,,,,,,249.80000000000001,2.51397705078125,
,,,,,,249.90000000000001,2.506317138671875,
,,,,,,250,2.506317138671875,7.6206607818603516
,,,,,,250.09999999999999,2.5165328979492188,
,,,,,,250.19999999999999,2.5267562866210938,
,,,,,,250.30000000000001,2.5165328979492188,
,,,,,,250.40000000000001,2.4986495971679688,
,,,,,,250.5,2.4935379028320312,
,,,,,,250.59999999999999,2.4986495971679688,
,,,,,,250.69999999999999,2.5114212036132812,
,,,,,,250.80000000000001,2.5267562866210938,
,,,,,,250.90000000000001,2.5574111938476562,
,,,,,,251,2.6187362670898438,
,,,,,,251.09999999999999,2.7209320068359375,
,,,,,,251.19999999999999,2.8844528198242188,
,,,,,,251.30000000000001,3.0709686279296875,
,,,,,,251.40000000000001,3.1987152099609375,
,,,,,,251.5,3.2702560424804688,
,,,,,,251.59999999999999,3.3545761108398438,
,,,,,,251.69999999999999,3.4695510864257812,
,,,,,,251.80000000000001,3.6151809692382812,
,,,,,,251.90000000000001,3.7889251708984375,
,,,,,,252,3.9090118408203125,
,,,,,,252.09999999999999,3.8681259155273438,
,,,,,,252.19999999999999,3.7633743286132812,
